numInputs,numOutputs,maxLevel,const,and,nand,or,nor,not,xor,xnor,buf,const-and,const-nand,const-or,const-nor,const-not,const-xor,const-xnor,const-buf,const-output,and-and,and-nand,and-or,and-nor,and-not,and-xor,and-xnor,and-buf,and-output,nand-and,nand-nand,nand-or,nand-nor,nand-not,nand-xor,nand-xnor,nand-buf,nand-output,or-and,or-nand,or-or,or-nor,or-not,or-xor,or-xnor,or-buf,or-output,nor-and,nor-nand,nor-or,nor-nor,nor-not,nor-xor,nor-xnor,nor-buf,nor-output,not-and,not-nand,not-or,not-nor,not-not,not-xor,not-xnor,not-buf,not-output,xor-and,xor-nand,xor-or,xor-nor,xor-not,xor-xor,xor-xnor,xor-buf,xor-output,xnor-and,xnor-nand,xnor-or,xnor-nor,xnor-not,xnor-xor,xnor-xnor,xnor-buf,xnor-output,buf-and,buf-nand,buf-or,buf-nor,buf-not,buf-xor,buf-xnor,buf-buf,buf-output,input-and,input-nand,input-or,input-nor,input-not,input-xor,input-xnor,input-buf,input-output,reliability_percent
2,2,6,0,2,3,5,3,3,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,1,3,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,2,0,2,0,0,0,0,1,1,0,0,3,1,0,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,3,0,0,100
4,2,5,0,8,1,4,5,3,6,3,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,1,3,0,1,0,0,0,0,0,1,1,0,3,2,0,0,2,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,2,0,0,0,58.72
8,3,7,0,13,16,9,21,9,12,13,0,0,0,0,0,0,0,0,0,0,3,6,4,8,1,4,1,0,0,2,3,2,4,1,3,4,0,1,2,4,1,4,0,2,3,0,0,6,7,5,9,2,4,6,0,1,2,4,1,2,0,1,3,0,0,2,2,1,7,0,1,1,0,1,2,2,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,4,5,2,4,0,0,57.5
5,8,3,0,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0
2,9,3,0,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,100
4,6,6,0,8,8,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,9,6,0,1,0,3,3,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,0
6,2,4,0,1,5,6,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0
6,10,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,0,0,0
3,6,6,0,1,3,2,3,8,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,3,0,0,0,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,0,0,100
1,6,7,0,3,6,1,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,1,0,0,1,2,0,5,0,2,0,0,2,0,0,0,0,0,1,0,0,0,2,3,0,1,1,1,1,0,0,3,0,0,1,1,2,1,0,1,0,0,0,0,2,0,1,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,100
5,6,4,0,2,3,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,4,0,0,0
6,1,4,0,0,2,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,2,0,0,0
4,3,10,0,8,6,10,7,3,6,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,0,0,1,0,2,0,1,3,0,0,1,1,1,2,0,4,2,0,2,5,1,7,1,0,1,4,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,2,1,4,3,1,2,3,0,1,0,0,0,0,0,0,0,0,0,2,3,2,2,1,0,3,0,0,0
4,1,6,0,4,3,5,3,7,7,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,3,1,3,1,2,3,2,0,0,2,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0
4,3,11,0,7,10,7,15,12,9,8,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,0,1,2,1,1,3,0,2,4,0,0,1,1,0,3,2,0,0,0,0,1,4,2,4,2,4,3,0,0,2,3,6,6,2,3,3,0,0,2,1,1,5,1,0,2,0,0,2,2,2,3,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,4,2,4,3,4,0,0,0,0
7,5,6,0,4,5,2,2,7,5,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,1,0,1,1,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,4,0,0,0
5,10,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0
7,1,3,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0
2,3,3,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,83.26
4,4,6,0,9,6,3,5,6,4,5,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,2,2,1,2,3,1,2,1,0,0,4,1,1,1,1,1,3,0,0,3,3,0,0,0,1,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,2,0,0,81.19
6,3,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0
7,3,3,0,2,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,1,0,0,0
4,4,7,0,5,5,6,6,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,3,0,0,0,2,2,0,0,0,0,2,1,1,1,0,0,3,2,1,2,2,1,1,1,0,0,0,0,1,1,0,0,2,0,0,4,2,3,3,1,3,2,0,0,2,1,2,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,2,0,0,49.93
6,9,6,0,1,1,7,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,4,1,1,0,0,0,1,0,0,5,0,0,0,1,0,3,1,0,0,1,1,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0
5,1,4,0,10,10,9,8,9,9,8,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,3,1,0,0,4,3,1,3,0,1,2,0,0,2,2,3,2,1,3,3,0,1,2,0,3,0,2,1,1,0,0,2,2,2,1,1,2,3,0,0,2,2,3,1,0,2,3,0,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,2,0,0,0,0
4,1,7,0,9,7,3,2,4,10,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,1,0,1,2,2,0,0,1,2,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,1,2,1,2,3,0,0,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,6,2,0,0,49.95
5,1,7,0,5,2,4,6,13,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,1,2,2,0,1,2,2,3,3,1,3,4,0,0,0,0,3,3,4,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,2,2,0,0,0
5,10,4,0,1,5,4,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0
2,3,7,0,4,8,7,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,3,2,1,0,2,1,0,0,2,5,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,1,0,0,83.39
3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
4,4,13,0,11,12,13,10,14,10,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,1,3,3,3,3,1,4,0,2,3,4,7,2,3,0,1,0,0,0,3,3,3,1,0,5,0,0,2,4,4,5,1,5,1,0,0,4,2,2,3,2,2,3,0,0,5,3,4,3,2,7,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,5,0,0,65.04
10,8,3,0,2,2,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,1,1,2,0,0,0,0
2,8,6,0,6,1,3,1,6,4,4,0,0,0,0,0,0,0,0,0,0,5,1,2,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,100
6,5,4,0,2,3,3,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0
6,4,4,0,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0
3,7,3,0,1,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0
5,5,11,0,12,6,8,4,9,6,8,0,0,0,0,0,0,0,0,0,0,2,2,4,3,2,0,2,0,0,3,0,3,0,1,2,1,0,0,4,0,4,1,2,3,0,0,0,0,0,1,0,0,1,0,0,1,4,5,2,1,1,2,2,0,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,7,2,0,0,3,0,3,0,0,0
5,7,3,0,1,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,100
3,1,6,0,2,4,5,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,2,0,0,1,2,2,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,83.29
3,3,13,0,18,9,13,8,11,11,12,0,0,0,0,0,0,0,0,0,0,7,4,12,6,2,1,6,0,2,3,2,3,0,0,1,1,0,0,5,2,3,0,1,1,2,0,1,5,0,0,1,0,1,3,0,0,0,3,2,2,1,2,2,0,0,5,2,1,1,2,5,1,0,0,4,3,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,4,4,0,0,89.91
5,8,10,0,13,8,1,11,11,8,8,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1,4,2,0,2,3,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3,4,0,0,3,4,0,3,2,3,2,0,0,7,3,0,1,0,1,1,0,2,2,1,0,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,1,0,0,0
4,7,7,0,6,2,5,7,6,7,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,2,3,1,0,1,0,0,3,0,3,1,1,5,3,0,0,2,1,0,5,1,1,0,0,2,2,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,2,1,2,0,0,68
7,3,3,0,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,2,0,0,0,0
5,9,5,0,5,0,4,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0
2,1,5,0,4,3,4,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,100
9,8,6,0,9,11,15,9,15,13,12,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,3,1,0,0,1,1,3,1,1,1,1,0,2,3,1,2,3,1,5,3,0,0,1,2,3,2,3,1,3,0,1,1,5,3,3,2,1,6,0,3,5,5,5,2,3,6,3,0,0,0,1,2,2,2,3,3,0,2,0,0,0,0,0,0,0,0,0,4,4,6,4,2,4,2,0,0,0
1,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,100
3,7,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,100
5,4,10,0,9,9,10,6,9,5,10,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,2,0,0,4,3,3,1,0,2,4,0,0,3,0,1,3,1,1,4,0,0,2,3,1,0,1,1,1,0,2,1,2,2,0,0,0,4,0,2,1,2,4,1,0,1,1,0,0,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,2,2,1,0,0,82.16
4,4,6,0,3,6,2,4,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,1,1,2,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,1,2,1,0,1,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,3,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,4,4,0,0,89.97
4,5,3,0,3,1,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0
4,9,10,0,9,6,3,5,10,5,2,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,3,3,0,4,1,2,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,1,1,0,2,3,2,0,1,1,1,0,0,3,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,3,1,0,0,0,62.39
4,5,5,0,4,0,3,1,3,4,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,1,4,0,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,4,2,0,0,100
5,4,10,0,5,6,5,9,8,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,1,0,3,0,2,1,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,2,3,1,0,3,0,3,0,1,0,4,1,0,0,3,1,3,2,0,0,0,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,2,0,0,0,64.52
5,5,6,0,3,5,5,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,2,1,0,3,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,3,2,0,0,4,2,0,2,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,2,0,0,0
3,1,3,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0
3,2,4,0,0,1,0,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
4,2,11,0,6,14,14,7,12,10,11,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,3,1,0,0,2,3,5,2,4,2,5,0,2,2,4,2,0,2,1,3,0,0,1,0,3,2,0,0,2,0,0,0,3,6,2,0,4,3,0,0,3,4,0,2,1,4,1,0,0,2,2,2,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,3,0,3,0,0,0
5,1,6,0,5,3,4,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,1,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,4,0,0,0,67.94
4,2,4,0,1,3,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,0,0,0,62.09
3,7,5,0,4,2,2,3,3,6,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,1,1,1,0,0,0,2,1,0,2,0,3,2,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,2,0,0,83.96
5,9,5,0,0,0,3,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,5,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0
5,6,9,0,8,11,6,5,4,6,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,0,0,4,3,3,1,1,1,0,0,3,1,3,1,2,2,0,1,0,0,0,5,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,3,2,1,1,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,2,1,0,0,67.13
6,6,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
